category,subcategory,product_name,price,amt,unit,healthy_flag,allergen_any,trusted_brand,product_url
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Refrigerated Reese's Peanut Butter Cookie Dough, 24 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Refrigerated-Reese-s-Peanut-Butter-Cookie-Dough-24-ct-16-oz/759811096?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Refrigerated Reese's Peanut Butter Cookie Dough, 24 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Refrigerated-Reese-s-Peanut-Butter-Cookie-Dough-24-ct-16-oz/759811096?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Refrigerated Reese's Peanut Butter Cookie Dough, 24 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Refrigerated-Reese-s-Peanut-Butter-Cookie-Dough-24-ct-16-oz/759811096?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Refrigerated Reese's Peanut Butter Cookie Dough, 24 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Refrigerated-Reese-s-Peanut-Butter-Cookie-Dough-24-ct-16-oz/759811096?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Refrigerated Reese's Peanut Butter Cookie Dough, 24 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Refrigerated-Reese-s-Peanut-Butter-Cookie-Dough-24-ct-16-oz/759811096?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
"Biscuits, Cookies, Doughs","Biscuits, Cookies, Doughs","Pillsbury Ready To Bake Reese's Mini Pieces Peanut Butter Refrigerated Cookie Dough, 12 ct., 16 oz.",3.68,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Pillsbury-Ready-To-Bake-Reese-s-Mini-Pieces-Peanut-Butter-Refrigerated-Cookie-Dough-12-ct-16-oz/10813688?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Mountain Dew Kickstart Pineapple Orange & Mango Soda Pop, 16 Fl Oz, Can",1,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Pineapple-Orange-Mango-Soda-Pop-16-Fl-Oz-Can/442749222?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Coffee,"International Delight Reeses Peanut Butter Cup Flavored Iced Coffee, 64 Oz.",4.28,1892.704,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/International-Delight-Reese-s-Peanut-Butter-Cup-Flavored-Iced-Coffee-64-Oz/598151673?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Mountain Dew Kickstart Pineapple Orange & Mango Soda Pop, 16 Fl Oz, Can",1.5,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Pineapple-Orange-Mango-Soda-Pop-16-Fl-Oz-Can/442749222?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Mountain Dew Kickstart Pineapple Orange & Mango Soda Pop, 16 Fl Oz, Can",1.5,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Pineapple-Orange-Mango-Soda-Pop-16-Fl-Oz-Can/442749222?fulfillmentIntent=Pickup
Breakfast Beverages,Juice,"Mountain Dew Kickstart Pineapple Orange & Mango Soda Pop, 16 Fl Oz, Can",1.5,473.176,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Mountain-Dew-Kickstart-Pineapple-Orange-Mango-Soda-Pop-16-Fl-Oz-Can/442749222?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Giant White Bread Loaf, 24 oz, 24 Count",2.08,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Giant-White-Bread-Loaf-24-oz-24-Count/10314751?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Whole Grain White Bread Loaf, 24 oz, 24 Count",2.08,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Whole-Grain-White-Bread-Loaf-24-oz-24-Count/12444136?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Giant White Bread Loaf, 24 oz, 24 Count",2.2800000000000002,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Giant-White-Bread-Loaf-24-oz-24-Count/10314751?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Whole Grain White Bread Loaf, 24 oz, 24 Count",2.2800000000000002,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Whole-Grain-White-Bread-Loaf-24-oz-24-Count/12444136?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Giant White Bread Loaf, 24 oz, 24 Count",2.2800000000000002,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Giant-White-Bread-Loaf-24-oz-24-Count/10314751?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sunbeam Whole Grain White Bread Loaf, 24 oz, 24 Count",2.2800000000000002,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sunbeam-Whole-Grain-White-Bread-Loaf-24-oz-24-Count/12444136?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Aunt Millie's Deluxe Giant White Bread Loaf, 24 oz, 20 Count",2.34,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Aunt-Millie-s-Deluxe-Giant-White-Bread-Loaf-24-oz-20-Count/10850103?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Nickles Enriched White Bread Loaf, 20 oz, 23 Count",1.96,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Nickles-Enriched-White-Bread-Loaf-20-oz-23-Count/10315057?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sara Lee Sandwich White Bread, 24 oz",2.42,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sara-Lee-Sandwich-White-Bread-24-oz/10402794?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sara Lee Sandwich White Bread, 24 oz",2.42,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sara-Lee-Sandwich-White-Bread-24-oz/10402794?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Sara Lee Sandwich White Bread, 24 oz",2.42,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Sara-Lee-Sandwich-White-Bread-24-oz/10402794?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Great Grains Bakery Old Fashion White Bread Loaf, 24 oz, 19 Count",2.44,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Great-Grains-Bakery-Old-Fashion-White-Bread-Loaf-24-oz-19-Count/199914059?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Mother's Soft Giant White Bread, 24 oz",2.54,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Mother-s-Soft-Giant-White-Bread-24-oz/10534369?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Mother's Soft Giant White Bread, 24 oz",2.54,709.764,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Mother-s-Soft-Giant-White-Bread-24-oz/10534369?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Nickles Enriched White Bread Loaf, 20 oz, 23 Count",2.24,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Nickles-Enriched-White-Bread-Loaf-20-oz-23-Count/10315057?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Bunny Whole Grain White Bread, 20 oz",2.3299999999999996,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bunny-Whole-Grain-White-Bread-20-oz/10318733?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Bunny Whole Grain White Bread, 20 oz",2.3299999999999996,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bunny-Whole-Grain-White-Bread-20-oz/10318733?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Bimbo Soft White Bread, 20 oz",2.34,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bimbo-Soft-White-Bread-20-oz/15716765?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Bimbo Soft White Bread, 20 oz",2.34,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bimbo-Soft-White-Bread-20-oz/15716765?fulfillmentIntent=Pickup
Breakfast Breads,Toast,"Bimbo Soft White Bread, 20 oz",2.34,591.47,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Bimbo-Soft-White-Bread-20-oz/15716765?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",14.98,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
Cakes & Cupcakes,Ice Cream Cakes,"Reese's Premium Peanut Butter Ice Cream Cake, 46 oz",17.979999999999997,1360.3809999999999,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Reese-s-Premium-Peanut-Butter-Ice-Cream-Cake-46-oz/616983600?fulfillmentIntent=Pickup
